ARREST_PRECINCT,new_arrest_date,count
61,2013 07,289
75,2013 04,1382
47,2013 01,605
109,2013 01,442
67,2012 11,354
115,2012 08,527
14,2012 05,1149
100,2012 01,195
60,2012 01,327
63,2011 12,213
75,2011 05,1356
77,2010 12,446
44,2010 11,1262
70,2010 08,526
1,2010 08,439
48,2010 07,651
63,2010 05,237
106,2008 11,267
122,2008 11,333
106,2008 09,270
6,2008 02,297
90,2008 02,348
5,2008 02,430
66,2007 12,136
24,2007 07,307
28,2007 02,568
122,2006 06,369
77,2016 05,382
113,2009 02,582
23,2006 11,477
113,2006 11,487
1,2020 06,196
10,2019 06,144
24,2020 04,77
109,2021 08,232
68,2018 02,286
101,2017 12,186
63,2017 05,205
24,2016 09,195
50,2013 05,171
108,2013 02,217
104,2012 03,455
122,2012 03,342
114,2008 12,416
24,2008 11,242
104,2007 05,293
94,2007 03,119
41,2006 11,434
107,2006 06,266
20,2006 05,194
50,2021 06,108
108,2018 06,144
42,2008 12,401
49,2008 08,182
13,2020 09,137
13,2020 05,147
115,2019 01,344
83,2019 02,261
60,2019 06,335
46,2019 12,274
83,2020 05,163
112,2020 02,109
1,2021 08,151
107,2018 12,156
73,2006 05,789
46,2006 01,1124
48,2017 11,400
73,2017 05,525
114,2016 12,438
69,2016 11,201
14,2016 06,888
84,2015 11,308
60,2015 10,421
78,2015 10,217
122,2015 02,179
43,2014 12,406
81,2014 08,404
72,2014 01,319
79,2013 09,632
42,2013 07,567
105,2013 02,404
83,2013 02,527
18,2012 09,456
122,2012 09,354
33,2012 08,424
18,2012 04,445
10,2012 02,223
28,2011 12,445
106,2011 08,329
77,2010 10,714
83,2010 07,545
42,2010 05,616
101,2010 05,326
94,2010 03,170
14,2010 01,1343
10,2009 12,239
62,2009 06,247
115,2009 05,790
46,2009 04,1134
40,2009 03,1080
17,2009 03,206
28,2008 04,453
14,2007 11,1109
111,2007 11,155
122,2007 09,314
120,2006 11,541
49,2010 01,302
84,2007 04,369
83,2007 03,585
88,2019 12,98
40,2021 01,417
106,2018 06,216
100,2006 08,116
18,2006 03,348
81,2017 04,271
32,2016 12,353
101,2015 09,288
101,2013 12,293
13,2013 07,409
49,2011 08,329
24,2020 05,98
41,2020 03,188
122,2014 10,218
100,2013 09,153
50,2011 12,192
69,2007 02,194
69,2017 01,212
106,2019 09,175
90,2018 10,208
69,2017 08,242
122,2020 05,119
123,2008 12,113
70,2020 05,203
5,2019 05,341
52,2019 10,403
49,2020 02,201
32,2021 07,221
60,2021 05,199
49,2021 04,87
42,2012 03,615
122,2018 11,169
83,2006 05,584
7,2006 05,263
75,2006 03,994
50,2006 03,174
13,2017 06,377
52,2017 04,572
113,2017 03,566
71,2016 09,354
120,2016 07,316
78,2016 08,185
76,2016 03,191
19,2015 08,287
47,2015 07,578
75,2015 04,1042
67,2015 03,587
47,2015 03,476
5,2013 11,487
83,2013 06,532
25,2013 05,882
79,2012 12,590
63,2012 11,135
114,2012 09,473
47,2012 07,487
34,2012 07,507
44,2012 02,1186
102,2012 01,320
33,2011 12,334
84,2011 10,428
52,2011 06,845
113,2011 02,583
44,2011 02,1199
60,2010 07,464
107,2010 03,330
81,2010 02,562
33,2009 10,583
44,2009 05,1146
1,2008 10,442
79,2008 10,738
88,2008 09,248
23,2008 08,546
79,2008 07,585
18,2008 06,392
18,2007 07,367
10,2007 07,248
104,2007 06,272
17,2007 05,149
32,2006 10,606
42,2017 10,502
14,2017 03,848
19,2017 01,242
77,2016 04,356
71,2015 01,365
10,2019 02,114
70,2021 07,145
50,2018 06,116
13,2006 03,324
45,2016 10,227
104,2014 06,363
122,2012 06,319
9,2009 01,365
108,2007 08,257
79,2021 02,203
123,2017 02,143
123,2007 09,102
22,2012 09,58
88,2020 06,60
111,2020 06,24
77,2020 12,173
110,2020 08,165
112,2020 08,90
101,2020 06,103
43,2019 01,401
25,2019 03,449
41,2019 08,261
49,2019 08,231
123,2019 09,90
33,2019 10,182
94,2021 10,109
109,2021 10,244
13,2021 06,185
103,2021 03,281
48,2021 01,242
13,2009 01,367
102,2018 10,258
13,2018 12,247
5,2018 12,336
25,2006 07,586
81,2006 07,326
32,2006 05,510
9,2006 05,376
5,2006 01,466
114,2006 01,612
103,2017 04,464
106,2016 12,277
9,2016 12,261
114,2016 10,506
10,2016 07,191
5,2016 06,438
24,2015 11,191
104,2015 10,309
22,2015 08,69
1,2015 01,332
100,2015 02,121
34,2014 10,509
60,2014 08,478
88,2014 07,259
108,2014 05,225
7,2014 03,299
79,2013 11,546
40,2013 09,854
20,2013 09,145
70,2013 08,469
6,2012 12,263
41,2012 08,610
32,2012 06,573
45,2011 11,261
84,2011 08,391
71,2011 07,531
42,2011 05,643
66,2011 02,128
102,2011 02,305
66,2010 12,102
100,2010 08,199
107,2009 12,210
30,2009 06,449
18,2009 05,421
72,2009 04,380
47,2009 03,719
115,2008 12,667
48,2008 07,540
62,2007 11,251
6,2007 08,508
13,2007 08,354
72,2007 01,446
110,2006 12,453
49,2017 08,336
46,2009 02,1144
105,2006 10,463
18,2018 06,308
24,2018 11,144
105,2016 06,345
1,2015 10,420
122,2014 12,105
106,2012 06,333
66,2010 10,142
9,2010 09,344
60,2019 03,262
84,2019 11,207
108,2015 07,200
88,2021 02,57
18,2020 08,126
60,2020 07,113
113,2019 10,467
73,2019 04,381
40,2019 07,663
115,2019 06,308
78,2019 09,94
108,2019 12,109
101,2020 04,101
62,2021 11,139
24,2021 09,126
62,2021 10,133
112,2021 06,90
66,2021 06,88
44,2021 04,231
115,2018 07,358
14,2006 06,1176
76,2006 02,221
30,2006 02,340
78,2017 07,162
17,2017 07,123
88,2016 05,215
1,2016 02,309
48,2015 04,469
71,2015 04,387
78,2014 12,121
103,2014 11,714
83,2014 03,610
61,2013 05,316
104,2012 05,451
109,2012 04,433
6,2012 02,378
44,2011 11,1206
78,2011 08,105
28,2011 05,504
122,2010 12,282
42,2010 02,571
1,2009 10,417
42,2008 10,689
62,2008 10,242
18,2008 09,387
81,2008 08,430
73,2008 05,853
60,2008 04,403
104,2008 04,284
61,2008 03,385
44,2008 01,1341
25,2007 12,596
79,2007 07,732
25,2007 09,687
40,2007 06,896
46,2006 10,1081
44,2017 03,608
62,2009 01,248
73,2019 10,371
66,2020 03,93
84,2021 06,181
81,2021 01,128
120,2018 02,377
104,2017 10,285
61,2010 07,247
114,2020 03,216
123,2018 12,113
9,2018 04,241
107,2020 06,79
28,2020 12,163
66,2018 12,89
79,2020 09,208
41,2020 08,182
46,2019 03,477
18,2019 03,259
78,2019 04,95
5,2019 06,342
81,2019 12,109
72,2020 05,201
110,2020 04,133
69,2020 03,106
110,2021 04,169
25,2018 07,391
122,2018 12,148
70,2018 02,388
60,2006 05,378
73,2006 04,817
14,2006 03,1078
47,2006 03,615
61,2017 12,205
105,2017 10,318
110,2017 04,311
75,2016 12,684
109,2016 07,395
18,2016 03,438
32,2016 02,423
121,2015 07,277
100,2015 03,193
10,2014 07,293
40,2014 07,1040
102,2014 07,345
120,2014 04,433
20,2013 10,180
40,2013 08,921
112,2013 09,199
30,2013 06,391
75,2013 01,1277
10,2013 01,284
113,2012 11,442
9,2012 09,351
52,2012 08,820
110,2012 04,446
32,2012 01,616
101,2011 10,341
28,2011 02,506
77,2010 11,553
52,2010 02,944
120,2009 12,548
71,2009 11,411
120,2009 09,676
105,2009 03,428
13,2009 02,379
110,2008 11,536
67,2008 06,470
14,2008 05,1077
40,2008 01,1072
60,2007 08,438
60,2007 05,509
102,2007 02,323
120,2007 01,657
107,2017 02,277
115,2010 10,689
63,2009 06,199
34,2008 01,579
114,2007 10,623
78,2021 02,68
72,2018 06,226
49,2006 05,260
18,2017 09,454
66,2017 03,194
90,2015 06,305
88,2014 01,221
88,2013 01,240
61,2012 07,284
105,2012 04,388
108,2011 04,318
68,2007 10,213
105,2007 09,386
94,2007 11,99
50,2006 08,132
50,2019 08,103
88,2020 01,138
6,2021 10,152
14,2020 09,183
105,2020 09,176
44,2020 08,323
73,2019 02,384
83,2019 03,260
114,2019 07,307
6,2019 08,222
81,2020 04,91
73,2021 10,247
7,2010 03,291
41,2010 02,566
67,2018 08,372
40,2018 07,516
81,2018 05,194
120,2006 09,582
100,2006 03,138
67,2006 01,549
52,2018 01,589
50,2017 06,140
48,2016 11,400
10,2016 08,267
88,2016 09,210
60,2016 09,322
105,2016 07,346
67,2016 06,489
71,2014 11,359
42,2014 07,563
110,2014 04,488
81,2013 12,386
1,2013 01,329
5,2012 09,546
113,2012 07,753
52,2012 05,859
104,2011 06,405
40,2010 11,836
48,2010 11,593
32,2010 02,514
103,2009 10,694
33,2009 08,516
24,2009 08,284
122,2009 07,276
88,2009 06,261
28,2009 04,637
71,2008 11,340
113,2008 12,441
52,2008 07,724
107,2008 07,229
14,2008 03,1248
76,2007 01,237
100,2006 10,137
104,2006 05,350
78,2017 10,178
7,2016 05,295
73,2012 02,1247
109,2008 02,330
30,2007 03,477
26,2019 05,170
40,2019 06,539
24,2019 11,110
112,2021 09,106
45,2018 02,220
106,2016 11,242
6,2016 01,291
78,2013 12,179
42,2007 08,507
22,2006 12,29
50,2020 02,112
50,2010 09,198
48,2020 07,124
22,2010 12,29
62,2019 08,145
32,2021 04,171
6,2020 07,80
78,2021 05,85
22,2017 01,7
49,2019 11,183
67,2020 01,261
106,2021 07,152
32,2021 02,147
75,2018 11,480
25,2006 08,695
78,2006 07,189
75,2006 02,900
23,2018 01,369
77,2017 08,405
109,2017 04,313
79,2016 11,427
90,2016 06,340
19,2016 03,233
62,2016 02,199
10,2016 03,281
24,2016 01,248
50,2015 12,164
42,2015 11,478
41,2015 05,491
112,2015 06,206
108,2014 09,258
113,2014 07,801
13,2013 04,568
41,2013 02,627
28,2013 01,557
33,2012 09,432
60,2012 02,394
69,2011 11,282
42,2011 09,433
123,2011 06,161
69,2010 11,238
52,2010 07,955
9,2010 05,451
62,2010 05,230
60,2010 01,422
113,2009 12,735
79,2009 08,904
60,2009 07,543
1,2008 09,445
41,2008 05,632
5,2007 12,346
71,2007 06,447
48,2007 05,690
44,2007 03,1182
60,2007 02,386
83,2007 01,737
73,2007 01,898
50,2006 12,159
110,2011 03,533
79,2009 04,766
77,2020 05,222
100,2018 08,123
68,2018 01,245
61,2015 07,238
19,2012 01,296
26,2011 09,321
10,2011 07,284
113,2009 06,556
72,2008 01,426
104,2019 12,165
69,2017 03,265
42,2017 01,612
50,2019 04,96
100,2019 08,133
104,2020 04,96
83,2020 06,108
63,2012 05,231
123,2019 10,57
103,2020 10,277
14,2019 09,403
120,2019 04,348
41,2018 10,295
104,2018 08,206
84,2018 12,249
7,2006 08,306
43,2006 06,863
77,2006 04,522
10,2006 03,305
14,2006 02,952
7,2018 04,201
71,2017 12,243
111,2017 05,135
70,2016 12,290
113,2016 05,561
1,2016 03,349
33,2015 10,330
45,2015 05,269
73,2014 11,682
13,2014 07,500
9,2014 02,323
120,2013 12,361
6,2013 08,418
84,2013 08,342
23,2013 04,543
18,2013 04,489
52,2013 03,702
23,2012 11,295
25,2012 08,866
122,2011 12,297
41,2011 06,675
20,2011 04,196
120,2011 01,652
88,2010 11,282
102,2009 11,316
106,2009 09,278
33,2009 06,552
69,2008 06,285
60,2008 05,466
45,2007 10,268
78,2007 07,114
101,2007 05,342
7,2007 04,308
9,2007 02,328
23,2006 10,534
90,2006 09,302
68,2017 05,280
26,2017 02,179
47,2015 02,492
19,2014 02,200
113,2010 03,672
84,2008 02,317
79,2020 08,149
72,2018 12,255
122,2018 05,136
42,2018 12,314
24,2018 03,197
28,2017 12,206
63,2017 12,149
111,2012 06,134
49,2011 11,245
41,2011 08,598
100,2009 05,165
22,2009 01,18
102,2008 06,363
10,2019 05,134
78,2021 08,67
49,2008 05,278
108,2006 11,304
111,2014 06,110
77,2020 08,143
43,2020 06,164
103,2019 07,412
14,2019 08,460
79,2019 06,302
106,2019 07,215
18,2019 11,227
26,2021 09,76
106,2021 01,133
13,2009 07,387
46,2018 11,408
113,2018 11,504
114,2018 10,349
83,2006 08,584
122,2006 05,384
34,2017 12,259
122,2017 10,175
13,2017 08,306
83,2017 08,299
42,2016 09,459
62,2016 09,171
48,2016 08,596
105,2016 08,288
66,2016 04,180
52,2016 04,535
1,2015 11,376
105,2015 12,277
25,2015 10,632
40,2015 07,990
70,2015 03,468
62,2015 01,181
45,2014 12,170
68,2014 10,215
28,2014 02,399
20,2014 03,219
40,2013 12,961
18,2013 12,528
106,2013 06,367
102,2013 04,381
18,2012 12,434
13,2013 01,448
110,2012 10,408
115,2012 11,385
120,2011 09,679
103,2011 09,620
23,2011 09,414
18,2011 08,436
88,2011 06,239
101,2011 01,269
109,2010 12,343
108,2010 09,267
48,2010 05,758
47,2010 05,752
5,2009 11,438
115,2009 07,768
43,2009 03,1045
115,2008 10,735
34,2008 09,433
105,2007 11,365
123,2007 07,91
114,2007 04,687
33,2007 05,524
79,2007 04,687
67,2007 03,594
75,2006 10,1103
7,2006 10,287
67,2006 09,527
84,2017 08,352
113,2016 02,566
84,2015 01,369
84,2011 02,446
7,2011 01,306
114,2006 09,469
111,2018 10,82
109,2006 08,411
63,2006 01,160
70,2016 04,339
42,2013 03,450
111,2011 06,168
20,2009 05,237
20,2008 09,159
100,2007 11,133
106,2006 10,327
66,2012 09,128
112,2008 01,168
62,2019 07,133
72,2019 12,193
26,2006 02,221
33,2012 02,446
7,2010 09,299
76,2021 05,67
78,2010 03,149
111,2007 08,116
33,2019 02,201
9,2019 07,158
45,2019 06,193
17,2019 06,104
24,2020 06,83
78,2021 10,95
44,2021 09,551
50,2021 05,103
23,2021 05,197
32,2018 07,269
32,2018 12,201
5,2018 01,460
45,2018 05,236
70,2006 08,480
43,2006 08,964
60,2018 03,312
106,2017 12,235
7,2015 06,298
6,2015 02,231
5,2015 02,345
83,2014 11,373
115,2014 09,636
62,2014 07,212
103,2014 06,762
102,2014 03,353
30,2013 11,301
33,2013 10,465
68,2013 03,212
75,2012 11,802
81,2012 09,532
69,2012 07,262
46,2012 06,650
79,2012 05,735
18,2011 10,548
32,2011 09,563
7,2011 07,281
67,2011 06,550
75,2011 02,1392
44,2010 09,1344
18,2010 09,499
107,2010 07,217
107,2010 02,308
44,2009 10,1439
30,2009 09,520
23,2009 07,499
67,2009 07,611
33,2009 05,551
23,2009 01,606
75,2008 10,1167
45,2008 10,237
72,2008 09,306
113,2008 05,506
72,2008 03,404
103,2007 12,519
60,2007 04,455
73,2007 02,802
72,2006 10,304
76,2018 04,173
26,2017 08,125
61,2017 05,233
70,2019 01,300
62,2018 10,148
63,2015 04,192
106,2014 09,292
107,2011 12,241
88,2011 05,286
66,2010 03,182
23,2009 03,545
26,2013 06,282
23,2012 05,586
67,2020 12,247
79,2020 07,137
30,2019 09,108
62,2020 03,95
30,2021 09,156
76,2010 09,138
78,2019 07,115
76,2018 11,142
22,2012 03,72
111,2013 10,138
107,2019 05,186
10,2021 06,116
102,2021 06,168
69,2018 10,146
123,2018 07,74
33,2006 02,465
66,2017 05,121
9,2017 04,252
7,2017 02,257
110,2016 04,371
94,2016 04,120
67,2016 02,480
32,2016 01,438
112,2015 12,182
60,2015 04,348
48,2015 02,519
105,2014 04,406
43,2013 06,621
18,2012 10,489
60,2012 09,286
123,2012 02,166
5,2011 12,509
67,2011 08,657
105,2011 08,428
68,2011 08,198
68,2011 06,174
14,2010 09,1289
77,2010 09,607
33,2010 04,459
104,2009 06,373
14,2009 05,1231
63,2008 11,190
1,2008 05,468
17,2008 05,135
41,2008 04,813
28,2007 01,601
41,2006 12,485
123,2006 11,74
42,2006 09,488
103,2017 08,390
114,2016 05,488
71,2016 04,396
69,2014 02,293
42,2009 02,596
114,2020 06,148
70,2021 09,162
34,2018 06,234
112,2006 06,207
88,2017 03,171
26,2014 07,202
61,2014 05,315
33,2013 12,345
101,2013 02,250
1,2011 09,392
61,2011 08,228
22,2007 11,31
102,2018 08,263
50,2006 04,149
30,2017 05,190
112,2021 12,116
122,2021 08,116
66,2019 07,92
45,2015 10,247
22,2019 12,1
69,2019 10,111
5,2019 11,344
70,2021 08,187
112,2021 04,110
84,2006 08,325
5,2006 05,437
67,2018 03,484
43,2018 03,436
42,2017 12,327
40,2016 09,741
88,2016 04,218
34,2016 01,341
66,2015 05,165
30,2014 12,218
70,2014 10,460
26,2014 09,188
32,2014 05,530
105,2014 03,443
25,2013 06,646
19,2013 02,225
60,2012 10,337
32,2012 03,722
50,2012 01,204
18,2011 12,440
101,2011 11,333
100,2011 07,233
41,2011 04,793
42,2011 01,577
1,2010 12,369
10,2010 09,245
43,2010 03,1062
103,2010 02,554
10,2010 01,298
45,2009 10,311
43,2009 07,909
90,2009 02,381
61,2008 05,290
43,2007 10,998
47,2007 09,739
110,2006 10,471
103,2020 06,140
109,2006 06,399
84,2016 05,396
105,2014 02,453
73,2013 06,917
61,2009 10,298
106,2008 10,275
66,2006 09,195
60,2018 12,214
110,2006 07,563
112,2006 03,244
100,2017 03,167
63,2016 09,218
9,2016 01,317
19,2015 09,229
111,2015 06,126
9,2012 10,408
105,2012 08,308
26,2008 06,300
104,2021 01,175
20,2010 02,164
47,2021 02,282
22,2015 06,70
63,2011 10,202
94,2006 09,136
17,2021 12,75
14,2019 01,632
106,2019 08,196
6,2020 01,193
114,2021 11,316
107,2021 12,131
122,2021 11,99
84,2021 03,159
106,2021 02,120
47,2021 03,293
101,2018 10,190
123,2018 06,88
52,2006 06,638
49,2018 04,271
100,2017 04,159
110,2017 03,337
67,2016 11,431
102,2016 11,364
115,2016 09,377
112,2016 06,145
42,2016 05,455
60,2016 02,406
14,2015 08,1126
76,2015 07,181
76,2015 05,176
49,2015 05,297
83,2015 04,407
72,2014 08,314
109,2014 06,485
5,2014 05,534
30,2014 03,428
48,2013 10,670
71,2013 08,478
43,2012 12,663
76,2012 06,228
108,2012 03,208
120,2011 10,722
5,2011 09,491
42,2010 12,616
72,2010 12,284
107,2010 06,284
5,2010 05,535
77,2010 03,637
44,2008 12,990
47,2008 10,789
83,2008 10,661
69,2008 09,287
104,2008 02,345
48,2007 04,675
47,2016 05,463
110,2011 05,547
24,2009 04,275
84,2009 04,400
47,2008 07,632
33,2020 11,120
101,2020 08,100
90,2020 05,144
109,2020 04,112
90,2019 12,115
10,2020 01,123
60,2021 07,232
47,2016 07,416
81,2015 12,262
50,2013 04,152
1,2010 04,471
6,2010 04,414
78,2009 07,136
49,2013 06,333
120,2014 08,297
7,2016 11,198
30,2018 12,107
22,2009 09,64
22,2020 05,3
90,2020 11,112
52,2019 09,450
84,2019 01,304
33,2019 12,125
26,2020 05,100
52,2020 05,335
34,2020 04,122
115,2020 03,227
72,2021 11,182
114,2021 06,300
84,2021 04,146
110,2021 02,184
107,2018 09,178
25,2018 06,375
105,2018 01,305
110,2006 04,493
101,2006 02,271
40,2017 12,548
25,2017 09,629
88,2017 08,164
88,2016 12,319
7,2016 10,274
71,2016 08,323
122,2016 07,216
33,2016 05,377
70,2016 03,379
61,2016 02,238
68,2015 12,159
45,2015 09,277
46,2015 04,568
20,2014 12,133
108,2014 11,199
41,2014 10,618
123,2014 09,129
114,2014 08,480
106,2014 05,362
23,2014 02,426
113,2014 02,675
101,2014 01,377
30,2014 01,322
107,2013 12,269
107,2013 10,244
43,2013 09,712
88,2013 04,227
68,2013 04,209
81,2013 03,459
83,2012 11,369
110,2012 09,510
108,2012 05,184
48,2012 03,617
17,2012 03,227
112,2011 10,236
113,2011 08,603
112,2011 08,163
25,2011 06,820
47,2011 03,758
17,2010 12,117
33,2010 08,548
79,2010 05,830
78,2009 10,117
114,2009 09,463
105,2008 11,313
23,2008 10,512
105,2008 04,323
67,2007 08,754
1,2007 08,399
114,2017 01,542
81,2009 06,435
79,2008 02,698
7,2008 02,262
13,2019 04,245
32,2019 04,302
7,2018 09,175
30,2006 08,413
123,2017 08,138
102,2015 02,282
112,2014 01,234
94,2012 03,184
19,2011 07,238
50,2008 04,164
94,2007 04,118
75,2020 06,177
106,2021 04,129
94,2021 02,80
100,2012 12,60
50,2020 04,79
94,2018 12,93
22,2010 11,63
22,2020 09,3
23,2020 10,134
48,2019 01,312
34,2019 06,213
33,2021 08,212
78,2021 07,83
7,2021 03,137
108,2021 02,111
52,2006 07,596
60,2006 07,428
1,2006 02,333
30,2017 03,175
52,2016 12,532
120,2016 10,462
81,2016 07,290
83,2016 03,341
23,2015 12,366
123,2015 09,111
75,2015 09,1054
23,2015 05,413
62,2015 04,256
7,2014 12,186
121,2014 11,364
101,2014 08,413
70,2014 06,500
1,2014 03,424
50,2013 12,171
84,2013 10,350
101,2013 10,336
67,2013 08,612
107,2013 07,300
61,2012 12,240
106,2012 11,194
42,2012 10,461
73,2012 03,1280
110,2012 02,503
14,2012 02,1057
61,2011 11,283
94,2011 11,114
6,2011 06,471
106,2011 05,314
109,2010 08,439
68,2010 09,184
14,2010 04,1395
40,2009 09,1042
28,2009 03,628
26,2008 10,323
63,2008 05,203
88,2007 08,341
70,2007 01,509
41,2012 02,666
77,2010 01,580
49,2007 02,221
23,2006 12,517
72,2019 01,266
1,2019 08,215
94,2018 08,140
33,2018 05,231
63,2016 07,164
114,2015 09,407
90,2013 09,390
78,2013 06,168
17,2013 01,198
20,2010 08,196
70,2018 11,304
9,2019 02,124
45,2020 02,156
20,2021 05,50
66,2018 10,88
88,2018 05,109
26,2015 08,268
63,2008 04,216
24,2008 01,284
90,2021 05,140
76,2006 05,188
20,2013 12,174
100,2010 09,164
69,2019 12,111
79,2020 05,314
122,2021 10,130
71,2021 06,192
102,2021 03,187
75,2018 07,569
110,2006 06,547
88,2006 06,246
47,2006 06,414
120,2006 01,635
24,2018 04,164
5,2017 04,418
23,2016 12,293
52,2016 09,475
79,2016 04,379
112,2016 03,201
90,2015 09,332
122,2015 08,156
28,2015 06,384
48,2015 06,441
68,2015 04,216
103,2014 12,374
42,2014 12,338
33,2013 11,384
52,2013 11,770
17,2013 11,167
79,2013 07,685
72,2013 04,345
94,2012 04,188
88,2011 11,245
75,2011 10,1139
100,2011 06,207
67,2010 07,540
46,2009 05,1093
73,2008 12,768
62,2008 12,214
109,2008 11,407
101,2008 10,405
70,2008 06,431
84,2008 05,370
88,2008 03,265
20,2007 10,193
24,2007 09,315
70,2007 05,505
100,2007 03,155
102,2016 02,328
43,2015 01,580
48,2007 11,599
32,2018 03,346
88,2016 06,196
114,2010 12,431
46,2020 11,211
66,2015 12,178
84,2007 07,313
123,2015 01,127
111,2019 06,94
88,2018 03,130
109,2017 09,297
94,2016 08,120
101,2021 06,135
113,2020 07,196
101,2019 03,189
107,2021 03,150
25,2009 01,854
42,2006 08,488
70,2006 09,504
48,2006 01,445
68,2018 03,230
7,2017 12,181
101,2016 11,237
30,2016 11,237
41,2016 09,440
46,2016 07,520
115,2016 04,417
52,2016 01,587
41,2016 01,585
18,2015 10,420
88,2015 07,182
84,2014 10,419
67,2014 09,628
30,2014 07,377
108,2014 04,237
45,2013 10,232
122,2013 07,233
32,2013 06,416
120,2012 05,703
26,2011 07,263
14,2010 11,1241
46,2010 10,850
49,2010 10,343
68,2010 02,167
23,2010 01,566
83,2009 04,620
100,2009 03,169
123,2009 02,134
19,2008 11,228
67,2008 03,554
109,2007 12,315
69,2007 06,239
41,2018 01,359
103,2010 01,688
79,2009 01,742
67,2008 01,614
122,2019 02,155
6,2021 08,146
122,2016 03,179
63,2015 02,131
105,2012 11,230
90,2010 06,321
100,2007 09,145
47,2017 07,428
45,2013 02,201
88,2021 07,80
106,2015 09,265
76,2013 01,166
6,2020 12,121
22,2019 08,5
100,2015 12,131
26,2020 12,77
44,2020 10,343
48,2019 04,298
14,2019 06,513
43,2019 06,332
77,2019 06,261
63,2019 11,108
72,2020 04,149
73,2020 02,274
43,2021 10,315
111,2021 06,71
40,2021 03,354
109,2018 11,282
115,2018 09,386
32,2018 06,241
42,2018 07,328
32,2006 07,549
6,2006 05,368
112,2006 04,237
28,2018 03,239
1,2017 06,215
49,2016 07,327
9,2015 08,328
120,2016 01,373
77,2015 12,303
25,2015 11,535
60,2015 07,598
25,2015 06,622
114,2015 04,436
60,2015 02,300
23,2015 01,417
68,2014 05,210
61,2014 03,313
105,2013 12,372
73,2013 10,919
45,2013 09,209
47,2013 08,584
104,2013 03,403
23,2013 01,459
100,2012 09,130
108,2012 06,184
34,2012 05,554
112,2012 05,245
68,2012 01,185
7,2011 12,350
81,2011 11,421
66,2011 10,136
45,2011 08,304
109,2011 07,418
113,2011 06,643
113,2011 05,712
30,2011 02,429
71,2009 12,341
102,2009 05,452
75,2008 08,1117
42,2008 04,584
40,2008 03,965
45,2007 12,204
108,2007 09,273
66,2007 02,148
105,2006 11,401
62,2020 11,94
40,2019 12,487
107,2006 04,316
109,2006 03,502
107,2017 05,272
46,2013 01,682
105,2010 08,361
75,2007 09,1231
20,2020 09,94
33,2021 07,150
77,2021 02,147
104,2018 09,129
110,2019 01,269
17,2021 01,104
26,2018 04,152
108,2016 11,170
78,2016 07,162
111,2014 02,133
94,2013 12,126
61,2015 02,212
18,2020 07,102
66,2019 06,87
20,2018 04,128
105,2008 02,311
101,2021 11,89
123,2014 06,136
71,2020 11,103
70,2020 10,159
107,2019 02,166
9,2019 01,172
77,2019 01,283
75,2019 08,544
70,2020 03,184
18,2020 02,233
52,2021 11,259
52,2021 03,258
50,2018 09,106
79,2018 08,359
5,2006 07,438
26,2006 04,175
40,2006 04,872
115,2006 02,517
30,2017 11,140
40,2017 05,655
48,2017 05,429
